"Name","cluster"
"MEAE_00012307","2"
"MEAE_00012307","2"
"MEAE_00012307","2"
"MEAE_00012307","2"
"MEAE_00012308","2"
"MEAE_00012307","2"
"MEAE_00012308","2"
"MEAE_00012307","2"
"MEAE_00012308","2"
"MEAE_00012312","2"
"MEAE_00012312","2"
"MEAE_00012313","2"
"MEAE_00012312","2"
"MEAE_00012313","2"
"MEAE_00012312","2"
"MEAE_00012313","2"
"MEAE_00012312","2"
"MEAE_00012317","1"
"MEAE_00012319","2"
"MEAE_00012320","2"
"MEAE_00012319","1"
"MEAE_00012319","1"
"MEAE_00012319","1"
"MEAE_00012319","1"
"MEAE_00012319","1"
"MEAE_00012319","1"
"MEAE_00012319","2"
"MEAE_00012322","2"
"MEAE_00012325","2"
"MEAE_00012329","1"
"MEAE_00012332","1"
"MEAE_00012332","2"
"MEAE_00012332","2"
"MEAE_00012334","2"
"MEAE_00012332","2"
"MEAE_00012336","2"
"MEAE_00012332","2"
"MEAE_00012339","2"
"MEAE_00012340","2"
"MEAE_00012342","1"
"MEAE_00012341","1"
"MEAE_00012342","1"
"MEAE_00012341","1"
"MEAE_00012342","1"
"MEAE_00012341","1"
"MEAE_00012342","2"
"MEAE_00012344","2"
"MEAE_00012342","2"
"MEAE_00012347","2"
"MEAE_00012346","2"
"MEAE_00012349","2"
"MEAE_00012349","2"
"MEAE_00012349","1"
"MEAE_00012349","1"
"MEAE_00012349","1"
"MEAE_00012350","2"
"MEAE_00012349","2"
"MEAE_00012350","2"
"MEAE_00012349","2"
"MEAE_00012350","2"
"MEAE_00012349","2"
"MEAE_00012352","2"
"MEAE_00012352","2"
"MEAE_00012352","2"
"MEAE_00012352","2"
"MEAE_00012352","2"
"MEAE_00012353","2"
"MEAE_00012353","2"
"MEAE_00012353","2"
"MEAE_00012355","1"
"MEAE_00012354","1"
"MEAE_00012357","2"
"MEAE_00012357","2"
"MEAE_00012357","2"
"MEAE_00012357","2"
"MEAE_00012358","1"
"MEAE_00012363","1"
"MEAE_00012364","1"
"MEAE_00012366","1"
"MEAE_00012367","1"
"MEAE_00012366","1"
"MEAE_00012367","1"
"MEAE_00012366","1"
"MEAE_00012367","1"
"MEAE_00012366","1"
"MEAE_00012367","1"
"MEAE_00012382","2"
"MEAE_00012384","2"
"MEAE_00012384","2"
"MEAE_00012387","1"
"MEAE_00012391","2"
"MEAE_00012391","2"
"MEAE_00012395","2"
"MEAE_00012395","2"
"MEAE_00012395","2"
"MEAE_00012398","2"
"MEAE_00012399","2"
"MEAE_00012398","2"
"MEAE_00012400","2"
"MEAE_00012399","2"
"MEAE_00012401","2"
"MEAE_00012402","2"
"MEAE_00012401","2"
"MEAE_00012402","2"
"MEAE_00012401","2"
"MEAE_00012402","2"
"MEAE_00012402","2"
"MEAE_00012408","2"
"MEAE_00012408","2"
"MEAE_00012408","2"
"MEAE_00012410","2"
"MEAE_00012410","2"
"MEAE_00012410","2"
"MEAE_00012411","2"
"MEAE_00012414","2"
"MEAE_00012413","2"
"MEAE_00012414","2"
"MEAE_00012413","2"
"MEAE_00012420","1"
"MEAE_00012421","2"
"MEAE_00012421","2"
"MEAE_00012431","1"
"MEAE_00012435","2"
"MEAE_00012435","1"
"MEAE_00012443","2"
"MEAE_00012445","1"
"MEAE_00012448","2"
"MEAE_00012451","1"
"MEAE_00012452","1"
"MEAE_00012451","1"
"MEAE_00012452","1"
"MEAE_00012453","2"
"MEAE_00012452","2"
"MEAE_00012454","2"
"MEAE_00012455","2"
"MEAE_00012456","2"
"MEAE_00012457","2"
"MEAE_00012456","1"
"MEAE_00012456","1"
"MEAE_00012456","2"
"MEAE_00012456","1"
"MEAE_00012458","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012462","2"
"MEAE_00012461","2"
"MEAE_00012464","2"
"MEAE_00012461","2"
"MEAE_00012464","2"
"MEAE_00012461","2"
"MEAE_00012464","2"
"MEAE_00012461","2"
"MEAE_00012464","2"
"MEAE_00012461","2"
"MEAE_00012466","2"
"MEAE_00012471","1"
"MEAE_00012471","1"
"MEAE_00012474","1"
"MEAE_00012473","1"
"MEAE_00012479","2"
"MEAE_00012479","2"
"MEAE_00012479","2"
"MEAE_00012479","2"
"MEAE_00012480","2"
"MEAE_00012483","2"
"MEAE_00012488","1"
"MEAE_00012489","1"
"MEAE_00012488","1"
"MEAE_00012488","1"
"MEAE_00012488","2"
"MEAE_00012488","2"
"MEAE_00012488","2"
"MEAE_00012492","2"
"MEAE_00012488","2"
"MEAE_00012492","2"
"MEAE_00012488","2"
"MEAE_00012492","2"
"MEAE_00012488","2"
"MEAE_00012492","2"
"MEAE_00012488","2"
"MEAE_00012492","2"
"MEAE_00012488","2"
"MEAE_00012488","2"
"MEAE_00012488","2"
"MEAE_00012488","2"
"MEAE_00012488","1"
"MEAE_00012493","1"
"MEAE_00012488","2"
"MEAE_00012493","2"
"MEAE_00012488","2"
"MEAE_00012493","2"
"MEAE_00012488","1"
"MEAE_00012493","1"
"MEAE_00012488","2"
"MEAE_00012495","2"
"MEAE_00012488","2"
"MEAE_00012495","2"
"MEAE_00012507","2"
"MEAE_00012508","2"
"MEAE_00012507","2"
"MEAE_00012508","2"
"MEAE_00012507","2"
"MEAE_00012508","2"
"MEAE_00012507","2"
"MEAE_00012509","2"
"MEAE_00012507","2"
"MEAE_00012509","2"
"MEAE_00012511","1"
"MEAE_00012514","1"
"MEAE_00012511","2"
"MEAE_00012515","2"
"MEAE_00012511","2"
"MEAE_00012515","2"
"MEAE_00012511","2"
"MEAE_00012515","2"
"MEAE_00012511","1"
"MEAE_00012511","2"
"MEAE_00012511","1"
"MEAE_00012511","1"
"MEAE_00012511","1"
"MEAE_00012521","2"
"MEAE_00012522","2"
"MEAE_00012521","1"
"MEAE_00012522","1"
"MEAE_00012527","2"
"MEAE_00012528","1"
"MEAE_00012528","1"
"MEAE_00012531","1"
"MEAE_00012531","2"
"MEAE_00012532","2"
"MEAE_00012532","2"
"MEAE_00012535","1"
"MEAE_00012535","1"
"MEAE_00012538","2"
"MEAE_00012541","2"
"MEAE_00012541","1"
"MEAE_00012542","1"
"MEAE_00012542","2"
"MEAE_00012546","2"
"MEAE_00012544","2"
"MEAE_00012546","2"
"MEAE_00012544","2"
"MEAE_00012546","2"
"MEAE_00012544","2"
"MEAE_00012551","1"
"MEAE_00012544","1"
"MEAE_00012551","2"
"MEAE_00012544","2"
"MEAE_00012544","2"
"MEAE_00012544","2"
"MEAE_00012544","2"
"MEAE_00012557","2"
"MEAE_00012563","2"
"MEAE_00012575","2"
"MEAE_00012575","2"
"MEAE_00012575","2"
"MEAE_00012575","2"
"MEAE_00012575","2"
"MEAE_00012576","2"
"MEAE_00012576","2"
"MEAE_00012578","2"
"MEAE_00012578","2"
"MEAE_00012578","2"
"MEAE_00012578","2"
"MEAE_00012579","2"
"MEAE_00012578","2"
"MEAE_00012579","2"
"MEAE_00012578","1"
"MEAE_00012579","1"
"MEAE_00012578","1"
"MEAE_00012580","2"
"MEAE_00012578","2"
"MEAE_00012580","2"
"MEAE_00012578","2"
"MEAE_00012587","1"
"MEAE_00012588","1"
"MEAE_00012588","1"
"MEAE_00012589","1"
"MEAE_00012593","2"
"MEAE_00012594","2"
"MEAE_00012593","2"
"MEAE_00012593","2"
"MEAE_00012593","2"
"MEAE_00012593","2"
"MEAE_00012596","2"
"MEAE_00012596","1"
"MEAE_00012596","2"
"MEAE_00012596","2"
"MEAE_00012596","2"
"MEAE_00012596","2"
"MEAE_00012596","2"
"MEAE_00012596","2"
"MEAE_00012597","2"
"MEAE_00012596","2"
"MEAE_00012597","2"
"MEAE_00012596","2"
"MEAE_00012597","2"
"MEAE_00012596","2"
"MEAE_00012599","2"
"MEAE_00012596","2"
"MEAE_00012599","2"
"MEAE_00012596","2"
"MEAE_00012599","2"
"MEAE_00012596","2"
"MEAE_00012596","1"
"MEAE_00012610","2"
"MEAE_00012611","2"
"MEAE_00012638","1"
"MEAE_00012640","1"
"MEAE_00012654","1"
"MEAE_00012661","1"
"MEAE_00012662","1"
"MEAE_00012666","1"
"MEAE_00012667","1"
"MEAE_00012666","2"
"MEAE_00012671","2"
"MEAE_00012671","1"
"MEAE_00012671","2"
"MEAE_00012678","2"
"MEAE_00012678","2"
"MEAE_00012678","2"
"MEAE_00012678","2"
"MEAE_00012680","2"
"MEAE_00012680","2"
"MEAE_00012680","2"
"MEAE_00012681","2"
"MEAE_00012683","2"
"MEAE_00012687","1"
"MEAE_00012689","2"
"MEAE_00012688","2"
"MEAE_00012690","1"
"MEAE_00012690","1"
"MEAE_00012691","1"
"MEAE_00012690","1"
"MEAE_00012690","2"
"MEAE_00012693","2"
"MEAE_00012697","1"
"MEAE_00012697","2"
"MEAE_00012699","1"
"MEAE_00012699","1"
"MEAE_00012707","2"
"MEAE_00012710","2"
"MEAE_00012712","2"
"MEAE_00012714","2"
"MEAE_00012715","2"
"MEAE_00012716","2"
"MEAE_00012715","2"
"MEAE_00012717","2"
"MEAE_00012728","2"
"MEAE_00012731","2"
"MEAE_00012733","2"
"MEAE_00012733","2"
"MEAE_00012733","2"
"MEAE_00012735","1"
"MEAE_00012735","1"
"MEAE_00012735","1"
"MEAE_00012735","1"
"MEAE_00012736","1"
"MEAE_00012737","2"
"MEAE_00012737","2"
"MEAE_00012737","2"
"MEAE_00012742","2"
"MEAE_00012742","2"
"MEAE_00012742","2"
"MEAE_00012742","2"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","1"
"MEAE_00012744","1"
"MEAE_00012743","1"
"MEAE_00012744","1"
"MEAE_00012743","1"
"MEAE_00012744","1"
"MEAE_00012743","2"
"MEAE_00012744","2"
"MEAE_00012743","1"
"MEAE_00012744","1"
"MEAE_00012744","1"
"MEAE_00012744","2"
"MEAE_00012748","2"
"MEAE_00012744","2"
"MEAE_00012748","2"
"MEAE_00012749","2"
"MEAE_00012749","2"
"MEAE_00012749","2"
"MEAE_00012749","2"
"MEAE_00012754","2"
"MEAE_00012749","2"
"MEAE_00012754","2"
"MEAE_00012758","2"
"MEAE_00012759","2"
"MEAE_00012760","2"
"MEAE_00012758","2"
"MEAE_00012760","2"
"MEAE_00012758","2"
"MEAE_00012760","1"
"MEAE_00012758","1"
"MEAE_00012760","1"
"MEAE_00012758","1"
"MEAE_00012760","2"
"MEAE_00012758","2"
"MEAE_00012760","1"
"MEAE_00012762","1"
"MEAE_00012760","2"
"MEAE_00012760","2"
"MEAE_00012760","1"
"MEAE_00012760","1"
"MEAE_00012770","1"
"MEAE_00012781","2"
"MEAE_00012782","2"
"MEAE_00012781","2"
"MEAE_00012782","2"
"MEAE_00012783","1"
"MEAE_00012782","1"
"MEAE_00012783","2"
"MEAE_00012784","2"
"MEAE_00012788","1"
"MEAE_00012788","1"
"MEAE_00012791","1"
"MEAE_00012791","1"
"MEAE_00012791","2"
"MEAE_00012799","2"
"MEAE_00012799","2"
"MEAE_00012801","2"
"MEAE_00012809","1"
"MEAE_00012810","2"
"MEAE_00012810","2"
"MEAE_00012811","2"
"MEAE_00012812","2"
"MEAE_00012811","2"
"MEAE_00012811","2"
"MEAE_00012814","1"
"MEAE_00012834","1"
"MEAE_00012833","1"
"MEAE_00012834","2"
"MEAE_00012833","2"
"MEAE_00012835","2"
"MEAE_00012839","1"
"MEAE_00012840","1"
"MEAE_00012841","1"
"MEAE_00012840","1"
"MEAE_00012840","2"
"MEAE_00012842","1"
"MEAE_00012849","1"
"MEAE_00012855","2"
"MEAE_00012854","2"
"MEAE_00012857","2"
"MEAE_00012857","2"
"MEAE_00012857","2"
"MEAE_00012857","2"
"MEAE_00012880","1"
"MEAE_00012879","1"
"MEAE_00012897","2"
"MEAE_00012898","2"
"MEAE_00012898","2"
"MEAE_00012902","1"
"MEAE_00012903","1"
"MEAE_00012902","1"
"MEAE_00012903","1"
"MEAE_00012906","2"
"MEAE_00012908","1"
"MEAE_00012908","1"
"MEAE_00012916","2"
"MEAE_00012917","2"
"MEAE_00012921","2"
"MEAE_00012921","2"
"MEAE_00012922","2"
"MEAE_00012922","2"
"MEAE_00012922","2"
"MEAE_00012938","2"
"MEAE_00012939","2"
"MEAE_00012941","1"
"MEAE_00012951","2"
"MEAE_00012951","2"
"MEAE_00012954","2"
"MEAE_00012951","1"
"MEAE_00012954","1"
"MEAE_00012951","2"
"MEAE_00012955","2"
"MEAE_00012956","2"
"MEAE_00012951","2"
"MEAE_00012951","2"
"MEAE_00012951","1"
"MEAE_00012958","1"
"MEAE_00012951","1"
"MEAE_00012951","1"
"MEAE_00012969","1"
"MEAE_00012975","2"
"MEAE_00012976","2"
"MEAE_00012981","2"
"MEAE_00012977","2"
"MEAE_00012981","2"
"MEAE_00012977","2"
"MEAE_00012981","2"
"MEAE_00012977","2"
"MEAE_00012982","2"
"MEAE_00012977","2"
"MEAE_00012982","2"
"MEAE_00012977","2"
"MEAE_00012982","2"
"MEAE_00012977","2"
"MEAE_00012982","2"
"MEAE_00012982","2"
"MEAE_00012984","2"
"MEAE_00012982","2"
"MEAE_00012996","1"
"MEAE_00012997","1"
"MEAE_00012999","2"
"MEAE_00012999","2"
"MEAE_00013000","2"
"MEAE_00012999","1"
"MEAE_00013001","1"
"MEAE_00013006","1"
"MEAE_00013006","1"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","1"
"MEAE_00013006","1"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013009","2"
"MEAE_00013006","2"
"MEAE_00013010","2"
"MEAE_00013012","2"
"MEAE_00013011","2"
"MEAE_00013012","1"
"MEAE_00013015","2"
"MEAE_00013015","2"
"MEAE_00013015","2"
"MEAE_00013015","2"
"MEAE_00013015","2"
"MEAE_00013015","2"
"MEAE_00013016","1"
"MEAE_00013016","1"
"MEAE_00013016","1"
"MEAE_00013016","1"
"MEAE_00013018","2"
"MEAE_00013026","2"
"MEAE_00013026","2"
"MEAE_00013026","2"
"MEAE_00013026","2"
"MEAE_00013026","1"
"MEAE_00013029","1"
"MEAE_00013031","2"
"MEAE_00013030","2"
"MEAE_00013034","2"
"MEAE_00013035","2"
"MEAE_00013037","2"
"MEAE_00013037","2"
"MEAE_00013037","2"
"MEAE_00013037","2"
"MEAE_00013043","1"
"MEAE_00013043","1"
"MEAE_00013043","1"
"MEAE_00013043","2"
"MEAE_00013043","2"
"MEAE_00013045","2"
"MEAE_00013048","2"
"MEAE_00013048","2"
"MEAE_00013052","2"
"MEAE_00013054","1"
"MEAE_00013056","2"
"MEAE_00013057","2"
"MEAE_00013056","2"
"MEAE_00013057","2"
"MEAE_00013056","2"
"MEAE_00013057","2"
"MEAE_00013056","2"
"MEAE_00013059","1"
"MEAE_00013060","1"
"MEAE_00013059","1"
"MEAE_00013060","1"
"MEAE_00013059","1"
"MEAE_00013059","2"
"MEAE_00013059","2"
"MEAE_00013059","2"
"MEAE_00013063","2"
"MEAE_00013064","2"
"MEAE_00013063","2"
"MEAE_00013064","2"
"MEAE_00013063","2"
"MEAE_00013064","2"
"MEAE_00013063","2"
"MEAE_00013064","2"
"MEAE_00013074","1"
"MEAE_00013099","2"
"MEAE_00013097","2"
"MEAE_00013107","1"
"MEAE_00013106","1"
"MEAE_00013107","2"
"MEAE_00013106","2"
"MEAE_00013107","2"
"MEAE_00013106","2"
"MEAE_00013107","1"
"MEAE_00013106","1"
"MEAE_00013112","2"
"MEAE_00013113","2"
"MEAE_00013114","2"
"MEAE_00013115","2"
"MEAE_00013114","2"
"MEAE_00013115","2"
"MEAE_00013114","2"
"MEAE_00013115","2"
"MEAE_00013114","1"
"MEAE_00013116","1"
"MEAE_00013123","2"
"MEAE_00013126","2"
"MEAE_00013127","2"
"MEAE_00013133","2"
"MEAE_00013127","2"
"MEAE_00013133","2"
"MEAE_00013127","2"
"MEAE_00013133","2"
"MEAE_00013127","2"
"MEAE_00013133","2"
"MEAE_00013127","2"
"MEAE_00013138","2"
"MEAE_00013127","2"
"MEAE_00013127","2"
"MEAE_00013127","2"
"MEAE_00013127","2"
"MEAE_00013127","2"
"MEAE_00013141","1"
"MEAE_00013141","1"
"MEAE_00013141","1"
"MEAE_00013141","1"
"MEAE_00013141","1"
"MEAE_00013141","1"
"MEAE_00013141","2"
"MEAE_00013153","1"
"MEAE_00013154","2"
"MEAE_00013157","1"
"MEAE_00013164","2"
"MEAE_00013163","2"
"MEAE_00013164","2"
"MEAE_00013163","2"
"MEAE_00013165","2"
"MEAE_00013166","2"
"MEAE_00013167","2"
"MEAE_00013167","2"
"MEAE_00013171","2"
"MEAE_00013171","2"
"MEAE_00013171","2"
"MEAE_00013172","1"
"MEAE_00013175","2"
"MEAE_00013177","1"
"MEAE_00013178","2"
"MEAE_00013181","2"
"MEAE_00013182","2"
"MEAE_00013181","2"
"MEAE_00013182","2"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013187","1"
"MEAE_00013186","1"
"MEAE_00013188","1"
"MEAE_00013188","1"
"MEAE_00013188","1"
"MEAE_00013193","2"
"MEAE_00013195","2"
"MEAE_00013196","2"
"MEAE_00013197","2"
"MEAE_00013196","1"
"MEAE_00013197","1"
"MEAE_00013196","1"
"MEAE_00013197","1"
"MEAE_00013196","2"
"MEAE_00013204","2"
"MEAE_00013206","2"
"MEAE_00013204","1"
"MEAE_00013206","1"
"MEAE_00013212","1"
"MEAE_00013213","1"
"MEAE_00013212","1"
"MEAE_00013222","2"
"MEAE_00013223","2"
"MEAE_00013222","1"
"MEAE_00013222","1"
"MEAE_00013228","2"
"MEAE_00013227","2"
"MEAE_00013232","1"
"MEAE_00013230","1"
"MEAE_00013232","2"
"MEAE_00013233","2"
"MEAE_00013232","2"
"MEAE_00013233","2"
"MEAE_00013237","1"
"MEAE_00013238","1"
"MEAE_00013237","2"
"MEAE_00013238","2"
"MEAE_00013237","2"
"MEAE_00013237","2"
"MEAE_00013240","2"
"MEAE_00013237","2"
"MEAE_00013240","2"
"MEAE_00013242","1"
"MEAE_00013249","2"
"MEAE_00013249","2"
"MEAE_00013255","2"
"MEAE_00013259","2"
"MEAE_00013263","2"
"MEAE_00013263","2"
"MEAE_00013265","1"
"MEAE_00013265","2"
"MEAE_00013265","2"
"MEAE_00013267","2"
"MEAE_00013267","2"
"MEAE_00013267","2"
"MEAE_00013267","2"
"MEAE_00013268","2"
"MEAE_00013267","1"
"MEAE_00013269","1"
"MEAE_00013267","1"
"MEAE_00013269","1"
"MEAE_00013267","1"
"MEAE_00013269","1"
"MEAE_00013267","2"
"MEAE_00013269","2"
"MEAE_00013267","2"
"MEAE_00013269","2"
"MEAE_00013281","1"
"MEAE_00013282","1"
"MEAE_00013282","2"
"MEAE_00013287","2"
"MEAE_00013287","2"
"MEAE_00013287","2"
"MEAE_00013287","2"
"MEAE_00013287","2"
"MEAE_00013289","2"
"MEAE_00013290","1"
"MEAE_00013289","1"
"MEAE_00013290","1"
"MEAE_00013289","1"
"MEAE_00013290","1"
"MEAE_00013291","1"
"MEAE_00013290","2"
"MEAE_00013293","2"
"MEAE_00013290","2"
"MEAE_00013293","2"
"MEAE_00013290","2"
"MEAE_00013290","2"
"MEAE_00013294","1"
"MEAE_00013295","2"
"MEAE_00013294","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013298","2"
"MEAE_00013303","2"
"MEAE_00013302","2"
"MEAE_00013304","1"
"MEAE_00013304","2"
"MEAE_00013304","2"
"MEAE_00013304","2"
"MEAE_00013312","2"
"MEAE_00013323","1"
"MEAE_00013324","1"
"MEAE_00013323","2"
"MEAE_00013324","2"
"MEAE_00013325","2"
"MEAE_00013325","2"
"MEAE_00013329","2"
"MEAE_00013330","2"
"MEAE_00013329","2"
"MEAE_00013330","2"
"MEAE_00013332","2"
"MEAE_00013337","2"
"MEAE_00013334","2"
"MEAE_00013334","1"
"MEAE_00013340","1"
"MEAE_00013334","1"
"MEAE_00013342","1"
"MEAE_00013346","2"
"MEAE_00013346","2"
"MEAE_00013346","2"
"MEAE_00013346","2"
"MEAE_00013350","2"
"MEAE_00013354","2"
"MEAE_00013350","1"
"MEAE_00013354","1"
"MEAE_00013350","2"
"MEAE_00013354","2"
"MEAE_00013354","2"
"MEAE_00013355","2"
"MEAE_00013356","2"
"MEAE_00013355","1"
"MEAE_00013358","1"
"MEAE_00013359","1"
"MEAE_00013359","1"
"MEAE_00013363","1"
"MEAE_00013359","2"
"MEAE_00013359","1"
"MEAE_00013359","1"
"MEAE_00013371","1"
"MEAE_00013359","2"
"MEAE_00013373","2"
"MEAE_00013376","2"
"MEAE_00013377","2"
"MEAE_00013377","2"
"MEAE_00013377","2"
"MEAE_00013386","2"
"MEAE_00013377","2"
"MEAE_00013386","2"
"MEAE_00013377","2"
"MEAE_00013386","2"
"MEAE_00013389","1"
"MEAE_00013390","2"
"MEAE_00013391","2"
"MEAE_00013390","2"
"MEAE_00013391","2"
"MEAE_00013390","1"
"MEAE_00013390","2"
"MEAE_00013390","2"
"MEAE_00013396","2"
"MEAE_00013390","1"
"MEAE_00013396","1"
"MEAE_00013407","2"
"MEAE_00013409","2"
"MEAE_00013410","1"
"MEAE_00013411","1"
"MEAE_00013410","2"
"MEAE_00013415","2"
"MEAE_00013420","1"
"MEAE_00013422","1"
"MEAE_00013423","1"
"MEAE_00013424","1"
"MEAE_00013424","2"
"MEAE_00013425","2"
"MEAE_00013427","2"
"MEAE_00013437","1"
"MEAE_00013436","1"
"MEAE_00013437","2"
"MEAE_00013440","1"
"MEAE_00013440","1"
"MEAE_00013448","1"
"MEAE_00013450","1"
"MEAE_00013448","1"
"MEAE_00013450","1"
"MEAE_00013448","1"
"MEAE_00013448","2"
"MEAE_00013454","2"
"MEAE_00013454","2"
"MEAE_00013454","2"
"MEAE_00013458","2"
"MEAE_00013458","2"
"MEAE_00013458","2"
"MEAE_00013461","1"
"MEAE_00013468","2"
"MEAE_00013468","2"
"MEAE_00013469","2"
"MEAE_00013474","2"
"MEAE_00013471","2"
"MEAE_00013474","2"
"MEAE_00013471","2"
"MEAE_00013476","2"
"MEAE_00013477","2"
"MEAE_00013479","2"
"MEAE_00013478","2"
"MEAE_00013479","2"
"MEAE_00013478","2"
"MEAE_00013479","2"
"MEAE_00013478","2"
"MEAE_00013479","2"
"MEAE_00013480","2"
"MEAE_00013481","2"
"MEAE_00013482","2"
"MEAE_00013481","1"
"MEAE_00013482","1"
"MEAE_00013489","1"
"MEAE_00013489","2"
"MEAE_00013489","1"
"MEAE_00013489","1"
"MEAE_00013489","2"
"MEAE_00013491","2"
"MEAE_00013491","1"
"MEAE_00013494","1"
"MEAE_00013495","1"
"MEAE_00013498","2"
"MEAE_00013501","2"
"MEAE_00013503","1"
"MEAE_00013503","1"
"MEAE_00013503","1"
"MEAE_00013517","1"
"MEAE_00013517","1"
"MEAE_00013521","1"
"MEAE_00013521","1"
"MEAE_00013522","2"
"MEAE_00013523","1"
"MEAE_00013525","2"
"MEAE_00013534","1"
"MEAE_00013534","1"
"MEAE_00013534","1"
"MEAE_00013534","2"
"MEAE_00013539","2"
"MEAE_00013534","1"
"MEAE_00013539","1"
"MEAE_00013534","1"
"MEAE_00013541","1"
"MEAE_00013543","1"
"MEAE_00013543","1"
"MEAE_00013543","1"
"MEAE_00013551","2"
"MEAE_00013550","2"
"MEAE_00013551","2"
"MEAE_00013551","2"
"MEAE_00013551","1"
"MEAE_00013553","1"
"MEAE_00013551","1"
"MEAE_00013569","1"
"MEAE_00013578","2"
"MEAE_00013580","2"
"MEAE_00013580","2"
"MEAE_00013583","2"
"MEAE_00013582","2"
"MEAE_00013583","2"
"MEAE_00013583","1"
"MEAE_00013583","1"
"MEAE_00013589","2"
"MEAE_00013590","2"
"MEAE_00013591","2"
"MEAE_00013591","2"
"MEAE_00013593","2"
"MEAE_00013593","2"
"MEAE_00013593","2"
"MEAE_00013594","2"
"MEAE_00013594","2"
"MEAE_00013594","2"
"MEAE_00013594","1"
"MEAE_00013594","1"
"MEAE_00013594","1"
"MEAE_00013594","1"
"MEAE_00013594","1"
"MEAE_00013594","1"
"MEAE_00013596","2"
"MEAE_00013596","2"
"MEAE_00013596","2"
"MEAE_00013596","2"
"MEAE_00013597","2"
"MEAE_00013596","2"
"MEAE_00013597","2"
"MEAE_00013596","2"
"MEAE_00013597","2"
"MEAE_00013596","1"
"MEAE_00013600","2"
"MEAE_00013601","2"
"MEAE_00013602","2"
"MEAE_00013600","2"
"MEAE_00013602","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013605","2"
"MEAE_00013600","2"
"MEAE_00013605","2"
"MEAE_00013600","2"
"MEAE_00013605","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013600","2"
"MEAE_00013607","2"
"MEAE_00013608","2"
"MEAE_00013607","2"
"MEAE_00013608","2"
"MEAE_00013607","2"
"MEAE_00013608","2"
"MEAE_00013607","1"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013614","2"
"MEAE_00013617","1"
"MEAE_00013616","1"
"MEAE_00013617","2"
"MEAE_00013616","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013620","2"
"MEAE_00013619","2"
"MEAE_00013620","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013619","2"
"MEAE_00013622","2"
"MEAE_00013623","2"
"MEAE_00013624","1"
"MEAE_00013624","1"
"MEAE_00013624","2"
"MEAE_00013624","2"
"MEAE_00013624","2"
